temperature,humidity,wind_speed,visibility
30.1,8.47,11,2.2
30.1,9.75,10.32,2.8
30.1,11.45,9.34,3.5
30,13.15,8.34,4.2
30,14.47,7.6,4.8
30,15,7.4,5
30.1,15,8.07,5
30.3,15,9.47,5
30.5,15,11.23,5
30.7,15,12.96,5
30.9,15,14.28,5
31,15,14.8,5
31,15,14.8,5
31,15,14.8,5
31,15,14.8,5
31,15,14.8,5
31,15,14.8,5
31,15,14.8,5
31.1,14.89,14.8,5
31.3,14.6,14.8,5
31.6,14.21,14.8,5
31.8,13.77,14.8,5
31.9,13.34,14.8,5
32,13,14.8,5
32,12.77,14.92,5
32,12.6,15.22,5
32,12.47,15.63,5
32,12.35,16.07,5
32,12.2,16.45,5
32,12,16.7,5
32,11.45,16.68,4.9
32,10.47,16.38,4.7
32,9.28,15.93,4.5
32,8.14,15.43,4.3
32,7.3,15.02,4.1
32,7,14.8,4
32,7.23,15.04,4.1
32,7.74,15.77,4.3
32,8.39,16.73,4.5
32,9.07,17.67,4.7
32,9.64,18.34,4.9
32,10,18.5,5
32,10.22,17.85,5
32,10.44,16.5,5
32,10.65,14.8,5
32,10.83,13.1,5
32,10.95,11.75,5
32,11,11.1,5
32,11,10.95,5
32,11,10.86,5
32,11,10.83,5
32,11,10.86,5
32,11,10.95,5
32,11,11.1,5
32,11,11.39,5
32,11,11.83,5
32,11,12.31,5
32,11,12.73,5
32,11,13,5
32,11,13,5
31.9,11.12,12.66,5
31.6,11.44,12.04,5
31.1,11.87,11.27,5
30.7,12.32,10.47,5
30.3,12.73,9.78,5
30,13,9.3,5
29.8,12.91,8.98,4.9
29.7,12.38,8.66,4.8
29.5,11.57,8.34,4.6
29.3,10.63,8.02,4.4
29.2,9.72,7.71,4.2
29,9,7.4,4
28.8,8.73,7.09,4
28.7,9.07,6.79,4.2
28.5,10,6.48,4.5
28.3,11.48,6.18,4.8
28.2,13.49,5.89,5
28,16,5.6,5
19,37,5.6,3
18.9,37.56,5.82,3
18.8,37.89,6.13,3
18.8,37.99,6.5,3
18.8,37.87,6.86,3
18.9,37.54,7.18,3
19,37,7.4,3
19.2,36.31,7.47,3
19.4,35.55,7.4,3
19.5,34.77,7.29,3
19.7,34.05,7.2,3
19.9,33.44,7.21,3
20,33,7.4,3
20.1,32.98,7.71,3
20,33.43,8.02,3
20,34.1,8.34,3
20,34.75,8.66,3
19.9,35.13,8.98,3
20,35,9.3,3
20.2,34.41,9.61,3
20.5,33.59,9.92,3
21,32.59,10.22,3
21.4,31.46,10.52,3
21.8,30.25,10.81,3
22,29,11.1,3
22.1,27.45,10.89,2.9
22,25.48,9.93,2.7
22,23.38,8.57,2.5
21.9,21.42,7.15,2.3
21.9,19.86,6.05,2.1
22,19,5.6,2
22.3,18.92,6.01,2.1
22.6,19.38,7.03,2.5
23,20.15,8.35,2.9
23.4,21,9.67,3.4
23.8,21.69,10.69,3.8
24,22,11.1,4
24.2,22.05,10.93,4
24.3,22.11,10.5,4
24.5,22.15,9.98,4
24.7,22.16,9.51,3.9
24.8,22.12,9.23,3.9
25,22,9.3,4
25.2,21.83,9.59,4.2
25.3,21.67,9.89,4.4
25.5,21.5,10.19,4.6
25.7,21.33,10.49,4.8
25.8,21.17,10.79,4.9
26,21,11.1,5
26.2,20.83,11.41,5
26.4,20.67,11.74,5
26.6,20.5,12.06,5
26.7,20.33,12.38,5
26.9,20.17,12.69,5
27,20,13,5
27.1,20.1,13.22,5
27.1,20.6,13.3,5
27.1,21.32,13.27,5
27,22.09,13.19,5
27,22.71,13.09,5
27,23,13,5
27,22.33,12.83,4.9
27,20.54,12.5,4.7
27,18.17,12.08,4.5
27,15.76,11.66,4.3
27,13.86,11.3,4.1
27,13,11.1,4
27.1,13.38,11.46,4.1
27.4,14.56,12.51,4.3
27.8,16.13,13.9,4.5
28.3,17.67,15.29,4.7
28.7,18.76,16.34,4.9
29,19,16.7,5
29.2,18.49,16.35,5
29.5,17.72,15.65,5
29.7,16.83,14.77,5
29.8,15.99,13.91,5
30,15.33,13.26,5
30,15,13,5
30,14.95,13,5
30,15,13,5
30,15.08,13,5
30,15.15,13,5
30,15.14,13,5
30,15,13,5
30,14.73,13,5
30,14.38,13,5
30,14,13,5
30,13.62,13,5
30,13.27,13,5
30,13,13,5
30,12.86,13.11,5
30,12.86,13.38,5
30,12.92,13.75,5
30,13.01,14.15,5
30,13.05,14.53,5
30,13,14.8,5
30,12.62,14.98,4.9
30,11.86,15.11,4.7
30,10.91,15.18,4.5
30,9.98,15.16,4.3
30,9.28,15.04,4.1
30,9,14.8,4
30.1,9.36,14.39,4.1
30.2,10.26,13.79,4.3
30.4,11.44,13.09,4.5
30.7,12.63,12.36,4.7
30.9,13.57,11.67,4.9
31,14,11.1,5
31.1,14.08,10.64,5
31.1,14.14,10.25,5
31.1,14.17,9.92,5
31.1,14.16,9.65,5
31.1,14.11,9.44,5
31,14,9.3,5
30.9,13.85,9.51,5
30.7,13.67,10.21,5
30.5,13.49,11.16,5
30.3,13.31,12.1,5
30.1,13.14,12.79,5
30,13,13,5
30,12.91,12.76,5
30,12.87,12.32,5
30.1,12.87,11.71,5
30.1,12.9,10.97,5
30.1,12.95,10.16,5
30,13,9.3,5
29.8,13.22,8.24,5
29.7,13.72,6.89,5
29.5,14.37,5.42,5
29.3,15.04,3.98,5
29.2,15.63,2.76,5
29,16,1.9,5
28.8,15.78,1.71,4.9
28.7,14.86,2.2,4.8
28.5,13.47,3.1,4.6
28.3,11.86,4.15,4.4
28.2,10.29,5.07,4.2
28,9,5.6,4
27.8,8.34,5.45,4
27.7,8.5,4.7,4.2
27.5,9.46,3.66,4.5
27.3,11.2,2.64,4.8
27.2,13.72,1.95,5
27,17,1.9,5
16,59,5.6,1.4
15.3,61.59,5.53,1.4
14.7,63.84,5.23,1.4
14.2,65.75,4.75,1.4
13.8,67.31,4.13,1.4
13.5,68.52,3.43,1.4
13.3,69.39,2.68,1.4
13.2,69.89,1.95,1.3
13.2,70.04,1.26,1.3
13.2,69.83,0.68,1.3
13.4,69.26,0.24,1.3
13.6,68.31,0,1.3
14,67,0,1.3
14.4,65.5,0.13,1.3
14.9,64,0.25,1.3
15.3,62.5,0.36,1.3
15.8,61,0.47,1.3
16.3,59.5,0.59,1.3
16.8,58,0.71,1.2
17.2,56.5,0.85,1.2
17.7,55,1,1.2
18.1,53.5,1.18,1.2
18.4,52,1.39,1.2
18.7,50.5,1.62,1.2
19,49,1.9,1.2
19.2,47.5,2.2,1.1
19.3,46,2.49,1
19.4,44.5,2.79,0.8
19.5,43,3.09,0.7
19.7,41.5,3.39,0.6
20,40,3.7,0.5
20.3,39.27,4.02,0.5
20.7,39.75,4.33,0.6
21,40.88,4.65,0.7
21.3,42.16,4.97,0.8
21.7,43.04,5.28,0.9
22,43,5.6,0.9
22.3,42.11,5.91,0.9
22.7,40.91,6.22,0.9
23,39.54,6.52,0.9
23.3,38.16,6.81,0.9
23.7,36.93,7.11,0.9
24,36,7.4,0.9
24.3,35.45,7.62,0.9
24.5,35.16,7.7,0.9
24.6,35,7.69,0.9
24.7,34.84,7.62,0.9
24.8,34.55,7.51,0.9
25,34,7.4,0.9
25.4,32.81,7.07,0.9
25.9,30.93,6.4,1
26.6,28.67,5.55,1
27.2,26.38,4.71,1.1
27.7,24.38,4.03,1.2
28,23,3.7,1.2
28,22.64,4.03,1.2
27.8,23.21,5.01,1.1
27.5,24.25,6.34,1.1
27.2,25.36,7.71,1
27,26.08,8.8,0.9
27,26,9.3,0.9
27.2,24.67,9.2,0.9
27.3,22.32,8.79,0.9
27.5,19.51,8.24,0.9
27.7,16.81,7.71,0.9
27.8,14.78,7.38,1
28,14,7.4,1
28.2,14.39,7.71,1.1
28.3,15.32,8.13,1.2
28.5,16.53,8.63,1.2
28.7,17.73,9.19,1.3
28.8,18.64,9.78,1.4
29,19,10.39,1.5
29.1,18.98,10.98,1.5
29.1,18.92,11.54,1.5
29.1,18.82,12.05,1.5
29,18.64,12.48,1.5
29,18.38,12.8,1.5
29,18,13,1.5
29.1,17.4,13.07,1.6
29.3,16.59,13.06,1.7
29.6,15.7,13,1.8
29.8,14.88,12.94,1.9
29.9,14.26,12.93,2
30,14,13,2
30,14.03,13.26,2
30,14.18,13.7,2
30,14.4,14.2,2
30,14.64,14.63,2
30,14.85,14.87,2
30,15,14.8,2
30,15.08,14.52,2
30,15.14,14.23,2
30,15.16,13.93,2
30,15.15,13.62,2
30,15.09,13.31,2
30,15,13,2
30,14.35,12.69,1.9
30,12.93,12.36,1.7
30,11.16,12.04,1.5
30,9.47,11.72,1.3
30,8.27,11.41,1.1
30,8,11.1,1
30,8.33,10.9,1.1
30,8.67,10.87,1.4
30,9,10.93,1.8
30,9.33,11.04,2.1
30,9.67,11.11,2.4
30,10,11.1,2.5
30,10.33,10.93,2.5
30,10.67,10.63,2.5
30,11,10.26,2.5
30,11.33,9.87,2.5
30,11.67,9.53,2.5
30,12,9.3,2.5
30,12.28,9.54,2.5
30,12.46,10.36,2.5
30,12.59,11.44,2.5
30,12.7,12.45,2.5
30,12.83,13.08,2.5
30,13,13,2.5
29.9,13.26,12.31,2.5
29.8,13.61,11.39,2.5
29.6,14,10.33,2.5
29.3,14.39,9.24,2.5
29.1,14.74,8.23,2.5
29,15,7.4,2.5
29,15.11,6.68,2.5
29,15.04,5.95,2.5
29,14.86,5.24,2.5
29,14.59,4.61,2.5
29,14.29,4.08,2.5
29,14,3.7,2.5
28.9,13.61,3.5,2.4
28.7,13.01,3.47,2.1
28.6,12.27,3.54,1.8
28.4,11.48,3.64,1.4
28.2,10.7,3.72,1.1
28,10,3.7,1
27.8,9.73,3.58,1.1
27.5,10.14,3.39,1.3
27.2,11.2,3.13,1.5
26.9,12.89,2.79,1.7
26.5,15.16,2.38,1.9
26,18,1.9,2
16,45,0,2
16,45.43,0,2
16,45.68,0,2
16,45.76,0,2
16,45.67,0,2
16,45.42,0,2
16,45,0,2
16,44.5,0,2
16,44,0,2
16,43.5,0,2
16,43,0,2
16,42.5,0,2
16,42,0,2
16,41.5,0.33,2
16.1,41,1.18,1.9
16.3,40.5,2.34,1.8
16.5,40,3.6,1.6
16.7,39.5,4.76,1.5
17,39,5.6,1.5
17.5,38.08,6.15,1.5
18.2,36.49,6.6,1.6
19,34.45,6.93,1.7
19.8,32.21,7.18,1.8
20.5,29.98,7.33,1.9
21,28,7.4,2
21.2,26.21,7.14,2
21.4,24.42,6.45,2
21.5,22.67,5.55,2
21.6,20.99,4.64,1.9
21.7,19.42,3.95,1.9
22,18,3.7,2
22.3,17.42,4.16,2.1
22.7,18,5.23,2.2
23,19.25,6.61,2.2
23.3,20.67,7.96,2.3
23.7,21.75,8.96,2.4
24,22,9.3,2.5
24.3,21.67,9.09,2.6
24.7,21.33,8.71,2.7
25.1,21,8.27,2.8
25.4,20.67,7.85,2.9
25.7,20.33,7.53,2.9
26,20,7.4,3
26.2,19.67,7.4,3
26.4,19.33,7.4,3
26.6,19,7.4,3
26.7,18.67,7.4,3
26.8,18.33,7.4,3
27,18,7.4,3
27.2,17.67,7.4,3
27.3,17.33,7.4,3
27.5,17,7.4,3
27.7,16.67,7.4,3
27.8,16.33,7.4,3
28,16,7.4,3
28.2,15.73,7.4,3
28.3,15.55,7.4,3
28.5,15.43,7.4,3
28.7,15.33,7.4,3
28.8,15.2,7.4,3
29,15,7.4,3
29.1,14.34,7.4,2.9
29.1,13.04,7.4,2.7
29.1,11.44,7.4,2.5
29,9.85,7.4,2.3
29,8.6,7.4,2.1
29,8,7.4,2
29.1,8.27,7.62,2.1
29.3,9.19,8.17,2.5
29.6,10.44,8.94,3
29.8,11.71,9.77,3.5
29.9,12.67,10.54,3.9
30,13,11.1,4
30,12.86,11.51,4
30,12.66,11.89,4
30,12.43,12.24,4
30,12.22,12.55,4
30,12.06,12.8,4
30,12,13,4
30,12,13.15,4
30,12,13.28,4
30,12,13.35,4
30,12,13.34,4
30,12,13.23,4
30,12,13,4
30,12,12.69,4
30,12,12.37,4
30,12,12.05,4
30,12,11.73,4
30,12,11.41,4
30,12,11.1,4
30.1,11.96,10.8,4.1
30.3,11.84,10.5,4.2
30.5,11.67,10.2,4.5
30.7,11.46,9.9,4.7
30.9,11.23,9.6,4.9
31,11,9.3,5
31,10.49,8.99,5
31,9.55,8.67,4.8
31,8.41,8.35,4.5
31,7.29,8.03,4.2
31,6.41,7.71,4
31,6,7.4,4
31,6.36,7.18,4.1
31,7.43,7.11,4.3
31,8.86,7.14,4.5
31,10.33,7.22,4.8
31,11.48,7.32,4.9
31,12,7.4,5
31,12.06,7.51,5
31,12.07,7.73,5
31,12.05,8.04,5
31,12,8.41,5
31,11.94,8.82,5
31,11.88,9.25,5
31,11.82,9.68,5
31,11.78,10.09,5
31,11.77,10.46,5
31,11.79,10.77,5
31,11.87,10.99,5
31,12,11.1,5
31,12.17,10.61,5
31,12.33,9.29,5
31.1,12.5,7.54,5
31.1,12.67,5.76,5
31.1,12.83,4.35,5
31,13,3.7,5
30.9,13.17,3.78,5
30.7,13.33,4.17,5
30.6,13.5,4.71,5
30.4,13.67,5.24,5
30.2,13.83,5.59,5
30,14,5.6,5
29.8,13.76,5.36,4.9
29.7,12.88,5.07,4.8
29.5,11.61,4.75,4.6
29.3,10.2,4.4,4.4
29.2,8.91,4.05,4.2
29,8,3.7,4
28.7,7.97,3.23,3.9
28.3,9.07,2.57,3.9
27.7,11.17,1.82,4
26.9,14.11,1.07,4.1
26,17.77,0.43,4.1
25,22,0,4
18,34,5.6,3
17.8,34.43,5.84,3
17.6,34.81,6.04,3.1
17.4,35.16,6.2,3.1
17.3,35.47,6.32,3.2
17.2,35.75,6.39,3.4
17.2,36,6.41,3.5
17.3,36.22,6.39,3.6
17.3,36.41,6.33,3.7
17.4,36.58,6.22,3.8
17.6,36.74,6.06,3.9
17.8,36.88,5.85,4
18,37,5.6,4
18.3,37.12,5.3,4
18.5,37.25,4.97,4
18.8,37.37,4.61,4.1
19,37.49,4.24,4.1
19.3,37.61,3.87,4.1
19.6,37.72,3.5,4.1
19.8,37.81,3.14,4.1
20.1,37.89,2.81,4.1
20.3,37.96,2.51,4.1
20.6,38,2.25,4.1
20.8,38.01,2.04,4
21,38,1.9,4
21.2,36.69,1.86,3.8
21.3,33.43,1.95,3.4
21.4,29.18,2.18,3
21.5,24.9,2.55,2.5
21.7,21.52,3.05,2.1
22,20,3.7,2
22.3,20.52,4.51,2.1
22.7,22.23,5.45,2.5
23,24.52,6.46,3
23.3,26.81,7.48,3.5
23.7,28.5,8.45,3.9
24,29,9.3,4
24.3,28.58,10.07,4
24.7,27.99,10.81,4
25,27.33,11.5,4
25.3,26.71,12.12,4
25.7,26.23,12.62,4
26,26,13,4
26.2,25.99,13.17,4
26.2,26.05,13.14,4
26.1,26.13,13.01,4
26,26.19,12.87,4
25.9,26.16,12.84,4
26,26,13,4
26.2,25.73,13.29,4
26.3,25.42,13.59,4
26.5,25.09,13.89,4
26.7,24.73,14.19,4
26.8,24.37,14.5,4
27,24,14.8,4
27.2,23.6,15.11,4
27.3,23.15,15.43,4
27.5,22.65,15.76,4
27.7,22.12,16.08,4
27.8,21.56,16.4,4
28,21,16.7,4
28.3,19.87,16.51,4
28.7,17.9,15.59,4
29.1,15.5,14.26,4
29.6,13.1,12.84,4
29.9,11.13,11.68,4
30,10,11.1,4
30,10.24,11,4
30,11.71,11.02,4
30,13.81,11.1,4
30,15.96,11.18,4
30,17.55,11.2,4
30,18,11.1,4
30,17.5,10.85,4
30,16.72,10.52,4
30,15.83,10.14,4
30,14.98,9.77,4
30,14.32,9.48,4
30,14,9.3,4
30.1,13.96,9.36,4
30.3,14.01,9.65,4
30.5,14.1,10.08,4
30.7,14.16,10.53,4
30.9,14.14,10.91,4
31,14,11.1,4
31,13.73,11,4
31,13.37,10.66,4
31,12.98,10.2,4
31,12.6,9.74,4
31,12.26,9.4,4
31,12,9.3,4
31,11.88,9.63,4.1
31,11.88,10.35,4.2
31,11.94,11.26,4.5
31,12.02,12.14,4.7
31,12.06,12.79,4.9
31,12,13,5
31,11.7,12.87,5
31,11.13,12.64,4.8
31,10.44,12.35,4.5
31,9.76,11.98,4.2
31,9.23,11.56,4
31,9,11.1,4
31.1,9.18,10.55,4.1
31.2,9.7,9.89,4.3
31.4,10.4,9.19,4.5
31.7,11.13,8.5,4.8
31.9,11.71,7.89,4.9
32,12,7.4,5
32.1,12.05,7.12,5
32.1,12.02,7.04,5
32.2,11.93,7.13,5
32.2,11.8,7.36,5
32.2,11.64,7.67,5
32.2,11.47,8.04,5
32.2,11.29,8.43,5
32.2,11.14,8.8,5
32.2,11.02,9.11,5
32.1,10.94,9.32,5
32.1,10.93,9.4,5
32,11,9.3,5
31.9,11.23,8.92,5
31.7,11.63,8.25,5
31.5,12.11,7.45,5
31.3,12.56,6.65,5
31.1,12.89,5.98,5
31,13,5.6,5
30.9,12.88,5.68,5
31,12.62,6.17,5
31,12.27,6.81,5
31,11.85,7.39,5
31.1,11.41,7.67,5
31,11,7.4,5
30.8,10.52,6.78,4.9
30.5,9.89,6.17,4.8
30.2,9.17,5.55,4.6
29.8,8.42,4.93,4.4
29.4,7.67,4.32,4.2
29,7,3.7,4
28.6,6.99,3.04,4
28.1,8.14,2.33,4.2
27.5,10.33,1.62,4.5
26.7,13.44,0.96,4.8
25.9,17.37,0.4,5
25,22,0,5
15,48,0,2.5
15.1,47.98,0,2.5
15.7,46.45,0,2.5
16.5,44.15,0,2.5
17.3,41.82,0,2.5
17.9,40.19,0,2.5
18,40,0,2.5
17.8,40.9,0,2.5
17.6,41.95,0,2.5
17.4,43.03,0,2.5
17.3,43.99,0,2.5
17.1,44.7,0,2.5
17,45,0,2.5
16.9,45.04,0.12,2.5
16.8,45.04,0.42,2.5
16.8,45.01,0.83,2.5
16.7,44.99,1.27,2.5
16.8,44.98,1.65,2.5
17,45,1.9,2.5
17.3,45.1,1.86,2.5
17.9,45.29,1.52,2.5
18.4,45.53,1.02,2.5
19,45.76,0.5,2.5
19.6,45.93,0.12,2.5
20,46,0,2.5
20.3,44.91,0.3,2.5
20.7,42.18,0.95,2.4
21,38.61,1.78,2.2
21.3,35.02,2.63,2.1
21.7,32.21,3.33,2
22,31,3.7,2
22.3,30.91,3.65,2
22.7,30.92,3.3,2.1
23,30.97,2.8,2.2
23.3,31.03,2.3,2.4
23.7,31.06,1.95,2.5
24,31,1.9,2.5
24.3,30.89,2.27,2.5
24.7,30.78,2.97,2.5
25,30.65,3.82,2.5
25.3,30.49,4.65,2.5
25.7,30.28,5.3,2.5
26,30,5.6,2.5
26.3,29.2,5.48,2.5
26.7,27.66,5.09,2.5
27,25.72,4.58,2.5
27.3,23.74,4.08,2.5
27.7,22.05,3.74,2.5
28,21,3.7,2.5
28.3,20.48,3.9,2.5
28.5,20.14,4.19,2.6
28.7,19.93,4.54,2.7
28.8,19.82,4.93,2.8
28.9,19.79,5.35,2.8
29,19.8,5.78,2.9
29,19.83,6.19,3
29,19.83,6.58,3.1
29,19.78,6.91,3.2
29,19.65,7.17,3.3
29,19.4,7.34,3.4
29,19,7.4,3.5
29,18.32,7.4,3.6
29,17.35,7.4,3.7
29,16.26,7.4,3.8
29,15.23,7.4,3.8
29,14.42,7.4,3.9
29,14,7.4,4
29.1,14.17,7.4,4.1
29.3,14.87,7.4,4.2
29.5,15.84,7.4,4.2
29.8,16.85,7.4,4.3
29.9,17.65,7.4,4.4
30,18,7.4,4.5
30,18.01,7.52,4.6
30,17.95,7.82,4.6
30,17.83,8.23,4.5
30,17.63,8.67,4.5
30,17.35,9.05,4.5
30,17,9.3,4.5
30,16.51,9.39,4.6
30,15.87,9.39,4.7
30,15.13,9.34,4.8
30,14.37,9.28,4.9
30,13.64,9.25,5
30,13,9.3,5
30,12.65,9.5,5
30,12.68,9.86,5
30,13.01,10.27,5
30,13.57,10.67,5
30,14.26,10.98,5
30,15,11.1,5
29.1,17.7,11.04,5
26.9,23.33,10.84,5
24,30.37,10.55,5
21.1,37.33,10.18,5
18.9,42.7,9.75,5
18,45,9.3,5
19,42.78,8.71,4.9
21.4,36.86,7.94,4.7
24.5,29.07,7.11,4.5
27.6,21.26,6.36,4.3
30,15.29,5.81,4.1
31,13,5.6,4
31,13.17,5.6,4.1
31,13.33,5.6,4.3
31,13.5,5.6,4.5
31,13.67,5.6,4.7
31,13.83,5.6,4.9
31,14,5.6,5
31,14.17,5.6,5
31,14.33,5.6,5
31,14.5,5.6,5
31,14.67,5.6,5
31,14.83,5.6,5
31,15,5.6,5
30.9,15.05,5.9,5
30.8,14.91,6.65,5
30.5,14.67,7.61,5
30.3,14.38,8.53,5
30.1,14.14,9.17,5
30,14,9.3,5
30,13.96,8.93,5
30.2,13.93,8.32,5
30.5,13.93,7.57,5
30.7,13.94,6.8,5
30.9,13.96,6.11,5
31,14,5.6,5
31,14.05,5.26,5
30.9,14.11,4.96,5
30.8,14.22,4.68,5
30.6,14.39,4.39,5
30.3,14.64,4.08,5
30,15,3.7,5
29.6,15.49,3.22,4.9
29.1,16.11,2.63,4.7
28.6,16.81,1.97,4.5
28.1,17.55,1.28,4.3
27.5,18.29,0.61,4.1
27,19,0,4
26.7,19.7,-0.47,4
26.5,20.45,-0.73,4
26.5,21.26,-0.81,4
26.5,22.12,-0.71,4
26.3,23.03,-0.43,4
26,24,0,4
19,40,3.7,4
18.4,40.63,4.05,4
17.9,41.17,4.13,4
17.4,41.63,3.99,4
17.1,42.01,3.69,4
16.8,42.3,3.27,4
16.6,42.51,2.8,4
16.4,42.63,2.33,4
16.4,42.67,1.91,4
16.4,42.63,1.61,4
16.5,42.5,1.47,4
16.7,42.29,1.55,4
17,42,1.9,4
17.3,41.67,2.5,4
17.7,41.33,3.23,4
18,41,4,4
18.3,40.67,4.71,4
18.7,40.33,5.27,4
19,40,5.6,4
19.3,39.67,5.74,4
19.7,39.33,5.82,4
20,39,5.83,4
20.3,38.67,5.79,4
20.7,38.33,5.71,4
21,38,5.6,4
21.3,37.2,5.36,3.9
21.7,35.69,4.97,3.5
22,33.79,4.51,3
22.3,31.83,4.08,2.5
22.7,30.12,3.78,2.1
23,29,3.7,2
23.3,28.31,3.99,2.1
23.7,27.68,4.62,2.3
24,27.12,5.43,2.5
24.3,26.65,6.27,2.7
24.7,26.27,6.98,2.9
25,26,7.4,3
25.3,25.78,7.63,3
25.5,25.55,7.85,3
25.6,25.33,8.08,3
25.7,25.1,8.29,3
25.8,24.88,8.5,3
25.8,24.68,8.69,3
25.8,24.49,8.86,3
25.8,24.33,9.01,3
25.8,24.19,9.13,3
25.8,24.09,9.22,3
25.9,24.02,9.28,3
26,24,9.3,3
26.2,24,9.3,3
26.4,24,9.3,3
26.6,24,9.3,3
26.8,24,9.3,3
26.9,24,9.3,3
27,24,9.3,3
27,24,9.3,3
27,24,9.3,3
27,24,9.3,3
27,24,9.3,3
27,24,9.3,3
27,24,9.3,3
27,23.64,9.05,2.9
27,22.74,8.43,2.7
26.9,21.56,7.6,2.4
26.9,20.37,6.74,2.1
26.9,19.43,6.02,2
27,19,5.6,2
27.1,19.24,5.73,2.2
27.3,19.97,6.38,2.3
27.4,20.95,7.3,2.5
27.6,21.94,8.25,2.7
27.8,22.7,9,2.8
28,23,9.3,3
28.2,22.97,8.98,3.2
28.3,22.89,8.18,3.4
28.5,22.77,7.18,3.6
28.7,22.59,6.24,3.7
28.8,22.33,5.62,3.9
29,22,5.6,4
29.1,21.52,6.08,4.1
29.1,20.89,6.72,4.1
29.1,20.22,7.45,4.1
29,19.61,8.18,4
29,19.17,8.83,4
29,19,9.3,4
29.1,19,9.66,4
29.3,19,10.02,4
29.6,19,10.36,4
29.8,19,10.66,4
29.9,19,10.92,4
30,19,11.1,4
30,19,11.22,4
30,19,11.27,4
30,19,11.28,4
30,19,11.25,4
30,19,11.19,4
30,19,11.1,4
30,18.33,10.92,4
30,16.67,10.63,4
30,14.5,10.26,4
30,12.33,9.88,4
30,10.67,9.55,4
30,10,9.3,4
30,10.59,9.32,4
30,12.07,9.65,4
30,14,10.14,4
30,15.93,10.64,4
30,17.41,11.01,4
30,18,11.1,4
30,18,10.61,4
30,18,9.56,4
30,18,8.23,4
30,18,6.93,4
30,18,5.95,4
30,18,5.6,4
30,18,5.75,4
30,18,6.05,4
30,18,6.43,4
30,18,6.83,4
30,18,7.17,4
30,18,7.4,4
30,18.01,7.55,4
29.9,18.06,7.68,4
29.9,18.12,7.79,4
29.8,18.2,7.88,4
29.7,18.3,7.95,4
29.6,18.41,7.99,4
29.5,18.52,7.99,4
29.4,18.63,7.96,4
29.3,18.74,7.89,4
29.2,18.84,7.78,4
29.1,18.93,7.61,4
29,19,7.4,4
28.9,18.83,6.68,4
28.9,18.27,5.27,4
29,17.47,3.52,4
29,16.56,1.81,4
29,15.7,0.51,4
29,15,0,4
28.9,14.99,0,4
28.5,16.03,0,3.9
27.9,18.04,0,3.7
27.1,20.93,0,3.5
26.1,24.61,0,3.2
25,29,0,3
17,52,0,2.5
16.9,52,0,2.4
16.9,52,0,2.3
17,52,0,2.3
17.1,52,0,2.3
17.1,52,0,2.4
17,52,0,2.5
16.8,52,0.27,2.7
16.6,52,0.96,2.9
16.4,52,1.85,3.1
16.2,52,2.74,3.3
16.1,52,3.43,3.4
16,52,3.7,3.5
16,52,3.43,3.5
16.1,52,2.74,3.5
16.2,52,1.85,3.5
16.4,52,0.96,3.5
16.7,52,0.27,3.5
17,52,0,3.5
17.3,52,0,3.5
17.7,52,0,3.5
18,52,0,3.5
18.3,52,0,3.5
18.7,52,0,3.5
19,52,0,3.5
19.3,51.51,0,3.4
19.7,50.19,0,3.1
20,48.33,0,2.8
20.3,46.17,0,2.4
20.7,43.97,0,2.1
21,42,0,2
21.4,40.18,0.17,2.1
22,38.28,0.63,2.4
22.6,36.36,1.29,2.8
23.2,34.47,2.08,3.1
23.7,32.67,2.91,3.4
24,31,3.7,3.5
24.2,29.6,4.54,3.5
24.3,28.53,5.54,3.5
24.5,27.71,6.59,3.5
24.7,27.07,7.63,3.5
24.8,26.52,8.56,3.5
25,26,9.3,3.5
25.2,25.47,9.78,3.5
25.4,24.98,10.01,3.5
25.6,24.55,10.04,3.5
25.7,24.22,9.9,3.5
25.9,24.03,9.64,3.5
26,24,9.3,3.5
26.1,24.17,8.77,3.5
26.1,24.49,8.01,3.5
26.1,24.9,7.17,3.5
26,25.33,6.39,3.5
26,25.72,5.82,3.5
26,26,5.6,3.5
26,26.16,5.6,3.5
26,26.25,5.6,3.5
26,26.27,5.6,3.5
26,26.23,5.6,3.5
26,26.13,5.6,3.5
26,26,5.6,3.5
26.1,25.47,5.6,3.4
26.5,24.38,5.6,3.1
26.9,23,5.6,2.8
27.4,21.62,5.6,2.4
27.8,20.53,5.6,2.1
28,20,5.6,2
28.1,20.3,5.6,2.1
28,21.26,5.6,2.4
28,22.56,5.6,2.7
28,23.85,5.6,3.1
27.9,24.77,5.6,3.4
28,25,5.6,3.5
28.2,24.75,5.46,3.5
28.4,24.48,5.1,3.5
28.6,24.17,4.64,3.5
28.8,23.83,4.18,3.5
28.9,23.44,3.83,3.5
29,23,3.7,3.5
29,22.5,3.78,3.6
29,21.96,3.99,3.7
29,21.4,4.3,3.8
29,20.87,4.69,3.9
29,20.39,5.13,4
29,20,5.6,4
29,19.71,6.13,4
29,19.51,6.77,4
29,19.35,7.45,4
29,19.23,8.13,4
29,19.12,8.77,4
29,19,9.3,4
29.1,18.92,9.66,4
29.2,18.91,9.83,4
29.4,18.96,9.85,4
29.7,19.01,9.74,4
29.9,19.04,9.55,4
30,19,9.3,4
30.1,18.29,8.67,4
30.1,16.63,7.51,4
30.1,14.5,6.12,4
30.1,12.37,4.82,4
30.1,10.71,3.91,4
